timestamp,cpu_utilization
0,0.19686333333323028
60000,0.1805400000000057
120000,0.17818000000009726
180000,0.17798333333324745
240000,0.1759183333333276
300000,0.1752300000000687
360000,0.17985166666660368
420000,0.17631166666674106
480000,0.1753283333333505
540000,0.17965499999989695
600000,0.17641000000002285
660000,0.16647833333340772
720000,0.1460249999999141
780000,0.1465166666667525
840000,0.15841500000000572
900000,0.17060833333324746
960000,0.1935200000000744
1020000,0.18368666666659797
1080000,0.16618333333341917
1140000,0.1748366666666552
1200000,0.15920166666654645
1260000,0.16667500000011445
1320000,0.1577266666666037
1380000,0.15428500000002288
1440000,0.1492699999999313
1500000,0.15408833333345923
1560000,0.1544816666665865
1620000,0.15634999999994273
1680000,0.15133500000013736
1740000,0.1435666666665808
1800000,0.15585833333339053
1860000,0.14484499999995992
1920000,0.1453366666666552
1980000,0.1442549999999828
2040000,0.1493683333333562
2100000,0.1491716666666495
2160000,0.14100999999996564
2220000,0.14041999999998853
2280000,0.14268166666675822
2340000,0.1390433333333276
2400000,0.14337000000001718
2460000,0.14631999999990267
2520000,0.13992833333343635
2580000,0.14032166666656362
2640000,0.13530666666675825
2700000,0.14749999999999996
2760000,0.1384533333333505
2820000,0.1383549999999256
2880000,0.13687999999998282
2940000,0.13933833333331613
3000000,0.1396333333334478
3060000,0.13658499999999427
3120000,0.1384533333333505
3180000,0.1429766666666037
3240000,0.13373333333339057
3300000,0.13648666666656933
3360000,0.13471666666663804
3420000,0.13688000000012593
3480000,0.13491333333334476
3540000,0.1334383333332589
3600000,0.1373716666666781
3660000,0.13865000000005723
3720000,0.1366833333332761
3780000,0.13894500000004575
3840000,0.13963333333330472
3900000,0.14071499999997708
3960000,0.13412666666666093
4020000,0.13383166666667237
4080000,0.13540500000004005
4140000,0.13540499999989697
4200000,0.13461833333335624
4260000,0.13461833333335624
4320000,0.13304499999998853
4380000,0.133438333333402
4440000,0.1366833333332761
4500000,0.14179666666664947
4560000,0.13412666666666095
4620000,0.13668333333341917
4680000,0.13687999999998282
4740000,0.14100999999996564
4800000,0.14159999999994277
4860000,0.14337000000001718
4920000,0.14032166666670673
4980000,0.1391416666666094
5040000,0.13314333333341344
5100000,0.13540500000004005
5160000,0.1317666666666094
5220000,0.13796166666665519
5280000,0.14278000000004004
5340000,0.13874833333333905
5400000,0.1452383333332303
5460000,0.1357000000000286
5520000,0.137470000000103
5580000,0.1352083333333333
5640000,0.13196333333331614
5700000,0.1322583333333047
5760000,0.12606333333325892
5820000,0.12626000000010873
5880000,0.1567433333332131
5940000,0.12586666666669527
6000000,0.1266533333333791
6060000,0.13078333333336195
6120000,0.12635833333324745
6180000,0.12323976190486519
6240000,0.12957745614031835
6300000,0.13579833333331046
6360000,0.12675166666666093
6420000,0.13127500000005723
6480000,0.12389999999991413
6540000,0.1304883333333734
6600000,0.12734166666663804
6660000,0.13039000000009157
6720000,0.13156999999990268
6780000,0.1379616666666552
6840000,0.13540500000004005
6900000,0.1328483333332818
6960000,0.1328483333334249
7020000,0.13245500000001145
7080000,0.1383549999999256
7140000,0.13029166666666667
7200000,0.1391416666667525
7260000,0.13717499999997138
7320000,0.13363499999996567
7380000,0.1384533333333505
7440000,0.13658499999999427
7500000,0.13309724728491465
7560000,0.13019333333324173
7620000,0.1288166666667239
7680000,0.12970166666668956
7740000,0.13057656223892342
7800000,0.1350116666666266
7860000,0.1342811904761805
7920000,0.13206166666674105
7980000,0.13000208855461254
8040000,0.13314875522147554
8100000,0.14092497493728826
8160000,0.13233078947364021
8220000,0.13387849206350733
8280000,0.13549791144536558
8340000,0.13599499999987408
8400000,0.13516002923982473
8460000,0.13185538847112513
8520000,0.13001687552211658
8580000,0.13193745614036986
8640000,0.1286012698412968
8700000,0.13530666666661514
8760000,0.13373826232248806
8820000,0.13100341269844185
8880000,0.13078333333336192
8940000,0.1292669298245409
9000000,0.13616357142854796
9060000,0.12763666666676968
9120000,0.1293083333332761
9180000,0.12773500000005153
9240000,0.1272433333332131
9300000,0.12842333333345352
9360000,0.12507999999986832
9420000,0.12803000000004006
9480000,0.1298983333333963
9540000,0.12606333333325892
9600000,0.1298983333333963
9660000,0.12793166666661515
9720000,0.1252766666667182
9780000,0.12389999999991412
9840000,0.12370333333335048
9900000,0.12783333333333333
9960000,0.12075333333332187
10020000,0.12272000000010301
10080000,0.12448999999989123
10140000,0.12272000000010301
10200000,0.1243916666666094
10260000,0.11947500000008586
10320000,0.11593499999993702
10380000,0.12144166666672389
10440000,0.12576833333327037
10500000,0.12390000000005723
10560000,0.12065499999989697
10620000,0.12409666666676396
10680000,0.12124500000001716
10740000,0.12173666666656935
10800000,0.12685000000008584
10860000,0.1214416666665808
10920000,0.12566999999998854
10980000,0.12458833333331616
11040000,0.12793166666675823
11100000,0.1254733333332818
11160000,0.11888499999996564
11220000,0.12331000000008012
11280000,0.12350666666664377
11340000,0.11908166666667237
11400000,0.12409666666662085
