unique_id,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
185_CPU,7089548000.0,7711389000.0,3644721200.0,62971097000.0,11603168000.0,6671871500.0,3540972500.0,6671871500.0,7003746000.0,59493987063.54902,WindowAverage
186_CPU,10844379000.0,52461756000.0,3379530000.0,18629974000.0,19179244000.0,2051512600.0,1446163700.0,2051512600.0,9482676000.0,46413708749.811,WindowAverage
187_CPU,8296854000.0,7472143400.0,3666371800.0,9926369000.0,22154134000.0,2449007000.0,1192875000.0,2449007000.0,7604540000.0,40158770986.14673,WindowAverage
188_CPU,1984513500.0,114639720.0,117329920.0,90603480.0,110905570.0,200200770.0,128702300.0,200200770.0,371667140.0,107295392.11173822,CES
189_CPU,1910070800.0,116946296.0,125581770.0,118359230.0,109083690.0,233833420.0,265246430.0,233833420.0,388843780.0,205240430.90103456,MSTL
18_CPU,975179500.0,1000940700.0,1001206660.0,629484100.0,657568060.0,1508567800.0,1019734800.0,1508567800.0,1000922800.0,894120915.8810521,CES
190_CPU,5020546.5,10466694.0,6574146.0,6294713.5,7482629.5,14133088.0,8984456.0,14133088.0,3385551.5,7163307.947089992,Naive
191_CPU,1456661400.0,57223156.0,104962180.0,63291228.0,68780260.0,52060390.0,308436030.0,52060390.0,338755500.0,211383767.88869965,SeasonalNaive
192_CPU,665585540.0,124574376.0,96756920.0,121064744.0,129260180.0,212056210.0,86359390.0,212056210.0,113884940.0,96420222.03649901,WindowAverage
193_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
194_CPU,31634401000.0,6970179000.0,604172650000.0,243899580000.0,232976880000.0,3439495000.0,2714349600.0,3439495000.0,3408171500.0,256069559807.2214,WindowAverage
195_CPU,9111089000.0,3885555700.0,1314758700.0,214824120000.0,206729840000.0,1387294500.0,1291000200.0,1387294500.0,1208911600.0,221886528645.885,Naive
196_CPU,21034010000.0,2508842500.0,505485600000.0,222724650000.0,203757300000.0,4168205600.0,1236687400.0,4168205600.0,1308793300.0,231011787921.53156,WindowAverage
197_CPU,2073278000.0,3981581800.0,314465200000.0,171196330000.0,205560710000.0,2925615000.0,1301582000.0,2925615000.0,2371489800.0,96462708886.46808,WindowAverage
198_CPU,578211550000.0,2170008000.0,2015788200.0,1982235800.0,2157664000.0,2785317400.0,2021434200.0,2785317400.0,9687322000.0,2155294438.1871076,CES
199_CPU,439498600.0,494129540.0,439303100.0,397575330.0,392842620.0,680527400.0,432381000.0,680527400.0,816594300.0,418414695.90664583,MSTL
19_CPU,300030750.0,208334800.0,185700530.0,215716720.0,189334370.0,239459220.0,390013920.0,239459220.0,744770300.0,287711832.3593074,AutoETS
1_CPU,904894800.0,1818504200.0,1004375040.0,8573543400.0,11114075000.0,2917702000.0,911205440.0,2917702000.0,1472722000.0,20217931378.40275,AutoARIMA
200_CPU,385046600.0,375282400.0,384957570.0,292914940.0,304400130.0,592077760.0,375203970.0,592077760.0,388478080.0,290296268.52873385,prophet
201_CPU,234958670.0,319561000.0,234822780.0,203866600.0,190428030.0,148877100.0,248741570.0,148877100.0,505949700.0,196328025.13610616,SeasonalNaive
202_CPU,3008521.5,1347243.6,1405876.5,1528107.0,1160053.5,11272420.0,2443528.2,11272420.0,1349075.6,2437701.2198492526,MSTL
203_CPU,88215060000.0,253282780000.0,161513210000.0,204724080000.0,184034460000.0,1159054700.0,789118700.0,1159054700.0,1506629600.0,175705313107.2794,WindowAverage
204_CPU,2729787600.0,28146420000.0,3991873800.0,55201595000.0,7255692300.0,4395754000.0,4523607600.0,4395754000.0,4017874000.0,20713895330.577686,AutoARIMA
205_CPU,2271870700.0,5410560000.0,1079732600.0,2958259200.0,4417602000.0,781845600.0,846417660.0,781845600.0,1493435900.0,2847215821.80998,SeasonalNaive
206_CPU,4243608000.0,436294340.0,942316650000.0,463113200000.0,971831700000.0,941723140.0,399444770.0,941723140.0,438814430.0,1314509216491.4507,WindowAverage
207_CPU,1488207600.0,25132672.0,23805908.0,17528634.0,19902170.0,70213010.0,30631210.0,70213010.0,48444580.0,23117206.865894694,CES
208_CPU,258866460.0,251280320.0,243744940.0,229339980.0,262027890.0,382996800.0,292663170.0,382996800.0,391648420.0,241541952.39801046,CES
209_CPU,149674050.0,231370830.0,256277440.0,214191230.0,210934510.0,245317780.0,176579800.0,245317780.0,163208290.0,141433896.2987929,prophet
20_CPU,855929600.0,764664450.0,1532831500.0,890194200.0,844803140.0,1330392800.0,764421900.0,1330392800.0,763633700.0,768843995.3950534,Naive
210_CPU,273476800.0,301633660.0,260967340.0,234556100.0,217839140.0,276323200.0,247920160.0,276323200.0,470931140.0,315005892.27786255,MSTL
211_CPU,9977452000.0,2742435000.0,2640180700.0,4502804000.0,6315969000.0,2629536300.0,2072069600.0,2629536300.0,2636773600.0,6737776851.855485,WindowAverage
212_CPU,637355800.0,667001500.0,623814000.0,635258240.0,625681660.0,786796100.0,623235700.0,786796100.0,1122950000.0,656911529.7790642,WindowAverage
213_CPU,41998050000.0,161615460000.0,621612300000.0,233576090000.0,398140640000.0,24941191000.0,4795049000.0,24941191000.0,34099925000.0,157562600655.0255,WindowAverage
214_CPU,2198937600.0,1554677400.0,1718281700.0,1468199400.0,1393799700.0,1841008100.0,678055700.0,1841008100.0,759224200.0,1085629250.262475,WindowAverage
215_CPU,1570579600.0,374572900.0,2310073000.0,743423500.0,243715520.0,68792056.0,1091232300.0,68792056.0,1175083400.0,906406005.9610649,SeasonalNaive
216_CPU,2740292600.0,353021470.0,323180300.0,336319200.0,347748670.0,768497400.0,489457900.0,768497400.0,644498370.0,444343155.9884669,AutoETS
217_CPU,77566616.0,40074384.0,40229456.0,41583624.0,34684210.0,43872404.0,27020708.0,43872404.0,67896040.0,28936393.082745917,WindowAverage
218_CPU,1721275000.0,465758850.0,411379000.0,420527400.0,394057500.0,348762370.0,442398100.0,348762370.0,676698750.0,421336981.3875576,SeasonalNaive
219_CPU,1449979300.0,1606360600.0,1450120100.0,3447807200.0,2460071000.0,4746567700.0,1466887000.0,4746567700.0,2579676200.0,1630842408.6229649,AutoARIMA
21_CPU,720737150.0,472062080.0,475162750.0,489893250.0,508029570.0,766042940.0,476717570.0,766042940.0,574532160.0,458018670.46460867,prophet
220_CPU,1795259400.0,1219136300.0,1004801900.0,1117886700.0,1222521100.0,2575674400.0,160773500000.0,2575674400.0,167077400000.0,33294603758.774887,AutoETS
221_CPU,12488170.0,18153676.0,13639025.0,14288580.0,13666127.0,10743273.0,89999060.0,10743273.0,122460490.0,64200258.88951332,SeasonalNaive
222_CPU,153241910000.0,977223940.0,837196700.0,708312900.0,662811700.0,1693762400.0,844443300.0,1693762400.0,4174976000.0,862242682.3419771,MSTL
223_CPU,13890520.0,13054152.0,14033152.0,13556851.0,14585025.0,17506032.0,41705240.0,17506032.0,45386628.0,30633307.361352127,AutoTheta
224_CPU,5448238.0,6861085.5,5193738.5,5918581.5,5568518.5,11112698.0,36599980.0,11112698.0,36583732.0,23670109.039896023,AutoETS
225_CPU,27685954.0,8664528.0,8312558.0,7924233.0,8077831.0,13728864.0,8761478.0,13728864.0,7270813.5,9365037.450079137,Naive
226_CPU,1082112300000.0,3184798200.0,3242832600.0,3096304400.0,2993557000.0,6441543000.0,3396582100.0,6441543000.0,5681592300.0,2333487775.8537207,prophet
227_CPU,894689100.0,892839200.0,1957244400.0,926170400.0,1033180900.0,1497536000.0,880904450.0,1497536000.0,1033320900.0,831419144.9276578,prophet
228_CPU,1079758700.0,451858100.0,449482460.0,449283200.0,478316100.0,850800500.0,229911460.0,850800500.0,284891000.0,366778476.97893155,WindowAverage
229_CPU,127207496.0,110654360.0,130467220.0,112544880.0,134740740.0,150584700.0,554837700.0,150584700.0,565585300.0,450054031.7782754,AutoTheta
22_CPU,325081270000.0,86619880000.0,374746900000.0,206610700000.0,221310480000.0,573345230000.0,118723100000.0,573345230000.0,2481797400.0,343931789484.0061,Naive
230_CPU,19854140000.0,312166050.0,289463780.0,318603400.0,337161200.0,608857340.0,587506100.0,608857340.0,707977300.0,468159004.68336177,AutoETS
231_CPU,1009027400.0,1140034700.0,1286587500.0,1048442560.0,943853100.0,1083276300.0,46191104000.0,1083276300.0,145657270000.0,26300934536.995907,MSTL
232_CPU,5468066300.0,4371160600.0,4349595600.0,559628940000.0,458375430000.0,530500420000.0,19817900000.0,530500420000.0,4852852000.0,352460993252.94794,AutoETS
233_CPU,3060229000.0,1989803100.0,920365600000.0,747564400000.0,618197160000.0,412803560000.0,18072150000.0,412803560000.0,2022590700.0,510853633242.8506,AutoTheta
234_CPU,1666700700.0,925331200.0,924415200.0,587707700000.0,451483240000.0,397940420000.0,21905846000.0,397940420000.0,1517437800.0,426279983105.4112,AutoETS
235_CPU,12769343000.0,2019665400.0,296055700000.0,857775300000.0,754831260000.0,2859808800.0,1594474000.0,2859808800.0,1974182100.0,744779226829.2572,WindowAverage
236_CPU,69782405000.0,37824720000.0,37598646000.0,48400253000.0,46071430000.0,94117630000.0,39435248000.0,94117630000.0,53149467000.0,43538032944.412605,AutoETS
237_CPU,922293760000.0,618170600000.0,708419260000.0,594172440000.0,691919900000.0,456934950000.0,574830940000.0,456934950000.0,993827000000.0,508083223242.4887,SeasonalNaive
238_CPU,55838696.0,27433162.0,28706270.0,28082434.0,29471808.0,39955056.0,27455092.0,39955056.0,30507912.0,30013575.627899017,AutoTheta
239_CPU,397300200.0,381490180.0,397695520.0,491405950.0,422207520.0,354435650.0,377857730.0,354435650.0,384288000.0,401767673.3116865,SeasonalNaive
23_CPU,993204540.0,986223940.0,948704700.0,712242700.0,734484860.0,2073830900.0,910013800.0,2073830900.0,1211952300.0,869198587.2168767,CES
240_CPU,39517988.0,20044596.0,20073540.0,27174232.0,27506334.0,59241840.0,20052504.0,59241840.0,22876392.0,21794008.286694355,AutoTheta
241_CPU,2931428900.0,616090900.0,603459600.0,661124860.0,481644770.0,646926460.0,981972000.0,646926460.0,1869421000.0,878158573.6004755,MSTL
242_CPU,8767035000.0,14965920000.0,12250253000.0,19520510000.0,29813471000.0,17071232000.0,4359679000.0,17071232000.0,1193622400.0,28464431898.678516,Naive
243_CPU,37787832000.0,360327800.0,363151680.0,379417000.0,365188740.0,800917760.0,368555230.0,800917760.0,441925920.0,368975073.14775574,AutoTheta
244_CPU,10078525000.0,5378578400.0,5215245300.0,5849130000.0,5907066400.0,11091212000.0,5367969300.0,11091212000.0,8901968000.0,5991904604.923763,AutoETS
245_CPU,18219454000.0,551112300.0,650465300.0,931442240.0,864211460.0,1306408100.0,546777340.0,1306408100.0,545153860.0,699458766.1325147,Naive
246_CPU,5889957000.0,5796144600.0,5874342400.0,8966287000.0,8368450000.0,7831026700.0,6050284000.0,7831026700.0,5870325000.0,8577832592.931126,AutoTheta
247_CPU,3380855800.0,970589440.0,926912500.0,606607600.0,681450750.0,974007000.0,984475970.0,974007000.0,1187767700.0,822058059.148345,CES
248_CPU,830670850.0,909236300.0,831528700.0,875635400.0,925302700.0,1321251500.0,903911600.0,1321251500.0,853576770.0,934974781.2154927,AutoARIMA
249_CPU,48041264.0,47663650.0,48043424.0,61597170.0,62763656.0,96345910.0,47992950.0,96345910.0,62152916.0,57206965.743290976,AutoTheta
24_CPU,627032300.0,670704400.0,634433300.0,920072060.0,913504500.0,1063347800.0,578224400.0,1063347800.0,6324487000.0,672795512.148501,WindowAverage
250_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
