unique_id,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
28_CPU,1.174482,1.1888056,1.1978772,5.0309253,1.2871786,1.201159,1.1760437,1.201159,1.2069758,2.8925707390957895,AutoARIMA
290_CPU,0.04173632,0.04182444,0.039974313,0.043274138,0.040001296,0.043744143,0.040514503,0.043744143,0.04061574,0.05866997336199724,AutoETS
291_CPU,0.089988686,0.14915812,0.11638863,0.21622986,0.13114281,0.0932067,0.30234846,0.0932067,0.3274701,0.26273677124308853,AutoARIMA
292_CPU,13.064042,3.807242,5.988992,4.0175276,5.102356,15.256187,6.056684,15.256187,6.122437,4.057129452993067,AutoTheta
293_CPU,5.3669586,3.3543425,4.296722,2.7049787,6.725964,4.9349,2.6012607,4.9349,2.3154764,3.6999852871125,Naive
294_CPU,0.11526787,0.098850995,0.09894507,0.29354808,0.10356418,0.12047977,0.1571838,0.12047977,0.16350718,0.13121552693288976,AutoTheta
295_CPU,0.11141727,0.109513804,0.098014526,0.6693733,0.10026602,0.09772894,0.11134528,0.09772894,0.10922688,0.10209686367082475,SeasonalNaive
296_CPU,13.840797,11.541156,11.497639,12.738952,11.5190935,11.442689,11.424486,11.442689,11.540182,11.5791786007779,WindowAverage
297_CPU,855.2821,857.5997,856.1086,881.79193,856.0887,853.57587,853.8773,853.57587,856.11017,872.6264854390338,SeasonalNaive
298_CPU,3.193365,1.0848817,1.0642583,2.705811,1.2659886,0.8313825,0.817998,0.8313825,1.0628738,1.2151271352810677,WindowAverage
299_CPU,0.23207203,0.04186167,0.0420733,0.25405186,0.04147676,0.043366663,0.042360723,0.043366663,0.042161673,0.055014005341968805,MSTL
29_CPU,0.1459128,0.15372427,0.15278825,0.99271005,0.13158159,0.12678443,0.121605106,0.12678443,0.1597008,0.1781607350165092,WindowAverage
2_CPU,3.4246582e-06,3.4287036e-06,3.4176128e-06,4.2707647e-06,3.5245216e-06,3.4246582e-06,3.4246582e-06,3.4246582e-06,3.4246582e-06,3.633264232285137e-06,AutoETS
300_CPU,3.8489792,0.21724539,0.18889855,0.78486097,0.20776618,0.19766629,0.19641662,0.19766629,0.30993864,0.24681613995536383,AutoETS
301_CPU,1.025468,0.04897046,0.05060401,0.27811304,0.049771935,0.06831805,0.053986087,0.06831805,0.053222064,0.06090825091634465,AutoTheta
302_CPU,0.9722809,0.05338054,0.052494112,0.20596056,0.050016843,0.051881243,0.046563324,0.051881243,0.19300462,0.05713290945849809,WindowAverage
303_CPU,8.353204,8.766976,8.439808,8.320639,8.749474,8.873287,120.43761,8.873287,120.7093,66.29475118402054,CES
304_CPU,3.1102726,3.2042384,3.2182834,3.206435,4.058968,3.0941086,44.465206,3.0941086,45.365463,29.952421523516872,SeasonalNaive
305_CPU,0.1667341,0.16714074,0.16673462,1.4719794,0.16707796,0.17121154,0.16700494,0.17121154,0.16776092,0.29743159669718267,AutoARIMA
306_CPU,307.76514,100.28993,100.293015,713.6267,100.358345,100.13489,100.133286,100.13489,100.29307,150.9162404050226,WindowAverage
307_CPU,1.2892833,1.2947938,1.2917554,1.2948247,1.2910315,1.2934033,1.2889245,1.2934033,1.2914382,1.3201075534011004,WindowAverage
308_CPU,0.51461077,0.480566,0.42517027,4.652067,0.6571393,4.1512647,3.536295,4.1512647,0.425447,0.7049546841418961,AutoETS
309_CPU,0.017279414,0.016397053,0.01630037,0.016418666,0.016634395,0.018179003,0.016591778,0.018179003,0.017279107,0.0168088127318092,AutoETS
30_CPU,4.666844,4.701758,4.2997646,3.9807231,4.363935,4.2012105,4.1586123,4.2012105,4.346366,4.566855526874444,CES
310_CPU,13.338495,15.265151,13.791478,30.871181,15.068107,19.22535,14.974287,19.22535,13.791505,89.75620480594084,AutoARIMA
311_CPU,0.9631011,0.72425604,1.0965698,0.7671843,0.794238,0.9409172,0.9697612,0.9409172,0.9712364,3.3573123767803943,AutoTheta
312_CPU,8.102139,6.717221,6.425039,6.4525323,6.634335,6.731195,6.7100434,6.731195,6.7089047,6.95884320910388,AutoETS
313_CPU,1.795222,20.096508,19.225937,2.154774,19.9816,6.711003,2.8539166,6.711003,18.317272,2.302170916100719,AutoARIMA
314_CPU,0.89633006,0.82516485,0.8396702,0.85806084,0.83597285,0.83414876,0.8436335,0.83414876,0.8259852,0.8327539434497897,AutoTheta
315_CPU,0.5348258,0.5312078,0.52954006,1.0108107,0.48166454,0.46628302,0.46850795,0.46628302,0.63692385,1.1920515825685294,SeasonalNaive
316_CPU,13.537796,1.3175114,1.4042836,1.3438907,1.3732011,1.4476837,1.5782142,1.4476837,1.7266433,1.4588459358475894,AutoTheta
317_CPU,34.212654,14.651301,12.725934,12.5292845,12.831344,14.445466,14.71288,14.445466,14.941829,12.812006980075108,CES
318_CPU,0.7668922,0.87795246,0.8176405,8.299428,0.85441536,0.79154694,1.5136933,0.79154694,1.6134793,2.3355136091734754,AutoARIMA
319_CPU,2.425801,2.57448,2.418326,9.727576,3.0784862,2.502768,2.4653146,2.502768,2.4754972,3.2013487582875984,AutoETS
31_CPU,0.12868011,0.12867725,0.12867704,0.5431336,0.12493469,0.12612286,0.12836094,0.12612286,0.1285542,0.1507567687942915,MSTL
320_CPU,2.236441,2.2507393,2.2895586,3.970901,2.300412,2.4619944,2.351387,2.4619944,2.376259,3.815064072488603,AutoARIMA
321_CPU,1.2064742,0.22332075,0.221444,0.42503273,0.22018553,0.22126082,0.22398075,0.22126082,0.2242469,0.23088317243434175,MSTL
322_CPU,0.7938132,0.8031052,0.7936133,0.9327442,0.777343,0.78495055,0.7932754,0.78495055,0.79361355,0.9101697917149867,MSTL
323_CPU,82.841774,69.54905,82.11897,101.16359,83.17771,83.50992,102.65518,83.50992,133.3618,60.99178824745054,prophet
324_CPU,2.9520042,5.877073,3.1212342,5.734584,3.0788128,3.373676,8.17148,3.373676,7.9803643,5.867474657194117,AutoARIMA
325_CPU,64.85241,56.382412,65.37822,216.33662,67.90174,72.0015,72.80113,72.0015,65.37804,37.111852344339134,prophet
326_CPU,4.9609427,4.4689236,4.3529854,5.17063,4.333393,4.3317366,4.3398457,4.3317366,4.3529835,12.37568069595262,SeasonalNaive
327_CPU,6.124952,6.7187777,6.1801944,5.8562565,6.172355,6.0810084,6.153706,6.0810084,6.1968455,6.585921592356735,CES
328_CPU,9.952023,12.115597,14.670755,12.039763,20.660902,54.01044,17.169006,54.01044,26.781282,37.34235661949966,AutoARIMA
329_CPU,6.145961,5.9717894,5.8839736,6.1996,5.888127,5.9521065,5.913448,5.9521065,5.8966923,6.092457648044164,AutoETS
32_CPU,1.116809,1.2163084,1.109227,1.4019072,1.110681,1.1174178,1.1137345,1.1174178,1.1027272,1.858418143921578,Naive
330_CPU,1.699896,1.70395,1.6998622,2.1417255,1.7291285,1.7176602,1.7065887,1.7176602,1.6986403,1.7595252502446022,Naive
331_CPU,2.9188058,2.9240198,2.918809,2.9563928,2.9202409,2.9110596,2.908444,2.9110596,2.9232092,3.011296228116131,WindowAverage
332_CPU,71.005875,86.08679,184.94807,169.64665,91.09439,81.519775,122.96251,81.519775,184.94817,39.18751431192694,prophet
333_CPU,1690.1989,1728.0518,1671.0537,3541.8914,1745.7437,1690.7465,1688.2891,1690.7465,1670.4451,1984.397299802118,Naive
334_CPU,0.0071223094,0.0071483133,0.0073541845,0.0072982833,0.007479585,0.009143083,0.007153453,0.009143083,0.0080519235,0.007106929531094453,prophet
335_CPU,0.069115825,0.07001662,0.069188625,0.40878677,0.06967216,0.07221669,0.069399685,0.07221669,0.069900416,0.09449936013329285,AutoARIMA
336_CPU,0.93243724,0.92838275,0.9267344,0.92838997,0.9272274,0.9303471,0.9273796,0.9303471,0.9324486,0.936288717476403,AutoETS
337_CPU,0.16017233,0.2186738,0.16088796,1.076393,0.15990612,0.18108408,0.15186332,0.18108408,0.16446768,0.26962505677942494,WindowAverage
338_CPU,4.719568,4.5153756,4.545569,4.7601357,4.703891,4.70989,91.37032,4.70989,112.461624,8.721704044207977,AutoTheta
339_CPU,1.1332797,0.07754856,0.07751133,0.2608587,0.082363576,0.07551707,0.076089844,0.07551707,0.07769059,0.13362474425552628,SeasonalNaive
33_CPU,85.9087,49.67707,39.375805,13.338772,37.478313,139.9951,132.05273,139.9951,30.370882,632.695297630788,CES
340_CPU,0.06534964,0.067764536,0.061681226,0.30475086,0.062160365,0.088586226,0.06999496,0.088586226,0.067799844,0.0718628162946185,AutoETS
341_CPU,0.10606945,0.103405185,0.08224344,0.23899983,0.09934749,0.08672543,0.079634465,0.08672543,0.41404244,0.09358847570353467,WindowAverage
342_CPU,0.06824789,0.07131007,0.08490734,0.13769929,0.06880514,0.08490734,0.08490734,0.08490734,0.08490734,0.10164420225409235,AutoARIMA
343_CPU,0.016346792,0.016069159,0.016068624,0.016019259,0.016039388,0.0162123,0.016082246,0.0162123,0.016068619,0.017416622464409753,CES
344_CPU,4.7036197e-06,4.7036197e-06,4.767767e-06,8.715106e-06,5.2321957e-06,4.7036197e-06,4.7036197e-06,4.7036197e-06,4.7036197e-06,5.734971300510489e-06,AutoARIMA
345_CPU,5.945586e-07,5.945586e-07,7.6736313e-07,3.9906445e-06,9.91505e-07,5.945586e-07,5.945586e-07,5.945586e-07,5.945586e-07,1.0931454540139168e-06,AutoARIMA
346_CPU,9.030716,7.0961747,9.753131,11.470621,8.489208,13.868755,17.363785,13.868755,19.223928,9.981310589491363,AutoTheta
347_CPU,7.6866813,6.0116935,5.9240785,6.760859,6.0657816,15.067435,7.3716936,15.067435,7.227577,6.383287165791714,AutoETS
348_CPU,2.6548896,1.0919292,1.091238,1.1090299,1.095465,1.1159183,1.0953306,1.1159183,1.0908563,1.1362470780105753,Naive
349_CPU,0.9882208,0.94658464,0.9457935,0.95128185,0.92834884,0.9887039,0.93683714,0.9887039,0.95383996,0.9432543724489054,MSTL
34_CPU,16.038343,16.019533,15.874303,17.636961,15.507241,15.831636,15.859462,15.831636,16.325195,14.265503102971412,prophet
350_CPU,5.3624396,5.511426,5.4398932,5.4498796,5.3528666,5.537637,19.040533,5.537637,19.060585,14.081387799150463,MSTL
351_CPU,0.003479937,0.0035673608,0.003352483,0.0033515561,0.0035655168,0.0039432114,0.0114566,0.0039432114,0.012420145,0.008664528605086442,CES
352_CPU,7.36301e-05,0.00010399685,7.931198e-05,8.8124805e-05,0.00015614448,0.0023897977,0.00014477065,0.0023897977,7.36301e-05,0.000149349632952299,AutoARIMA
353_CPU,2.7576949e-05,2.7491275e-05,2.7470067e-05,2.7290691e-05,2.746894e-05,2.7576949e-05,2.7576949e-05,2.7576949e-05,2.7576949e-05,4.791884848287027e-05,CES
354_CPU,0.013033261,0.01781864,0.015457771,0.013376342,0.012901177,0.013054244,0.09895141,0.013054244,0.102934934,0.07380216783307078,MSTL
355_CPU,1.2235814,0.9622751,1.1631641,0.9645814,1.3913268,1.3127426,1.1967168,1.3127426,1.1564195,4.049167255153446,AutoTheta
356_CPU,0.9634249,0.95763373,0.9528972,0.9211718,0.8468378,0.9632622,0.96281356,0.9632622,0.9634249,0.9487104862403913,MSTL
357_CPU,0.000448757,0.00044855312,0.000453988,0.00053154933,0.00045941144,0.000448757,0.000448757,0.000448757,0.000448757,0.0006363979176948764,AutoTheta
358_CPU,0.0006357429,0.0052688736,0.0005415934,0.0018464553,0.001863626,0.0059877997,0.0013782785,0.0059877997,0.0005417487,59.064565647825596,AutoETS
359_CPU,0.09791116,0.09789941,0.09764005,0.098127656,0.10268768,0.09791116,0.09791116,0.09791116,0.09791116,0.09890739628111095,AutoETS
35_CPU,3.0165334,3.0335097,3.075251,10.028037,3.0706158,2.9852335,3.037795,2.9852335,3.139904,5.639936904649015,SeasonalNaive
360_CPU,11.706948,12.14781,12.03015,23.548952,12.456862,12.048443,11.9959,12.048443,12.106612,13.308291298568806,AutoARIMA
361_CPU,4.0438617e-06,0.00010251662,3.3994098e-07,0.000138721,1.6025757e-05,1.6911889e-07,1.6911889e-07,1.6911889e-07,1.6911889e-07,0.0003092703693245993,SeasonalNaive
362_CPU,0.000164299,0.000164299,0.00016416037,0.00016399642,0.00016430247,0.000164299,0.000164299,0.000164299,0.000164299,0.0001678603142826776,CES
363_CPU,3.238627e-05,3.2378044e-05,3.237732e-05,3.2322085e-05,3.237913e-05,3.238627e-05,3.238627e-05,3.238627e-05,3.238627e-05,3.2850712207007093e-05,CES
364_CPU,9.102825e-05,9.092081e-05,9.083411e-05,9.118052e-05,9.084297e-05,9.102825e-05,9.102825e-05,9.102825e-05,9.102825e-05,9.264201140490581e-05,AutoETS
365_CPU,2.3961422e-05,2.3961422e-05,2.4262004e-05,2.7095259e-05,2.3918135e-05,2.3961422e-05,2.3961422e-05,2.3961422e-05,2.3961422e-05,2.4333531825023658e-05,MSTL
366_CPU,0.054129295,0.05416162,0.051602554,0.05290156,0.05043065,0.053778436,0.05368647,0.053778436,0.061284892,0.051127140820510175,MSTL
367_CPU,8.498901,5.600714,5.630499,3.3670137,19.528698,157.89233,18.477495,157.89233,4.8811836,23.965805830626863,CES
368_CPU,0.81903094,1.0744908,1.0193439,0.07404895,0.974817,3.9643147,1.1847885,3.9643147,5.663529,0.8604526437151876,CES
369_CPU,0.34079155,0.33448172,0.33441505,0.34088886,0.33926922,0.33437988,0.33701783,0.33437988,0.34080312,0.32096292277587796,prophet
36_CPU,0.28883442,0.27403978,0.2810282,0.28740278,0.256901,0.30344194,0.27667055,0.30344194,0.27563074,0.3015550429577409,MSTL
370_CPU,0.012425376,0.0130250435,0.012165398,0.012579136,0.012181614,0.012331261,0.012364977,0.012331261,0.012425376,0.012195990149858874,AutoETS
371_CPU,0.00021180023,0.00053609686,0.00021262071,0.00055186584,0.00021782116,0.00021176948,0.00021139742,0.00021176948,0.00021180023,0.0008405594364472259,WindowAverage
372_CPU,0.023934782,0.024587106,0.023829946,0.023233596,0.020526133,0.022513418,0.023825468,0.022513418,0.024019253,0.025557639221657682,MSTL
373_CPU,15.061408,12.302013,12.308727,15.422582,12.312431,12.323382,12.32479,12.323382,12.308724,18.237352542371664,AutoTheta
374_CPU,0.36432537,0.07863104,0.07849192,0.0824227,0.07721954,0.08455682,0.18522239,0.08455682,0.18784009,0.1513982554741675,MSTL
375_CPU,2.2754586,2.1856792,2.2781992,12.507169,2.1166825,2.1076517,2.2992635,2.1076517,2.2744703,2.601313846901661,SeasonalNaive
376_CPU,0.5120569,0.5076558,0.5023643,0.6580482,0.5126138,0.5231655,0.75320125,0.5231655,0.85514486,0.6207011824115303,AutoETS
377_CPU,0.41798258,0.4246238,0.41835064,0.429355,0.41838154,0.41895267,0.41795668,0.41895267,0.41838336,0.43625519938126833,WindowAverage
378_CPU,2.2734854,2.0764723,1.9603287,1.9760054,1.9790349,2.0156527,2.2787948,2.0156527,2.3221436,2.208899267829205,AutoETS
379_CPU,62.438152,13.415135,13.256195,67.73299,11.62196,11.392565,11.480605,11.392565,13.287554,20.735644240716002,SeasonalNaive
37_CPU,1.219893,1.2279181,1.2568117,1.5012182,1.1849655,1.1814144,1.1814797,1.1814144,1.1949968,1.6019683074249889,SeasonalNaive
380_CPU,10.371375,10.890222,9.516775,63.070217,10.520918,13.595842,11.979274,13.595842,19.900469,102.22341293478232,AutoETS
381_CPU,18.207102,16.881077,16.885946,17.467981,16.89211,16.880787,16.838877,16.880787,16.888556,16.986706998293894,WindowAverage
382_CPU,0.009716071,0.0041188877,0.004077074,0.004069823,0.004190866,0.004937121,0.009365423,0.004937121,0.009800794,0.007429868499289645,CES
383_CPU,145.83858,131.33498,163.80411,881.5963,132.08925,135.49261,146.768,135.49261,165.05186,145.14096689917022,AutoTheta
384_CPU,65.19888,87.88517,79.3636,61.192085,86.87736,85.926796,114.972466,85.926796,159.7617,129.71414791472074,CES
385_CPU,52.565434,53.70242,63.56316,54.827816,52.29309,105.16898,60.14381,105.16898,93.406166,122.93114515318871,MSTL
386_CPU,135.00214,122.46722,113.861824,983.5897,120.74149,196.67975,187.3988,196.67975,123.61698,546.8366048931542,AutoETS
387_CPU,10.033194,10.718154,10.262184,9.534481,10.0895405,10.126448,10.095756,10.126448,10.247098,10.205657396207563,CES
388_CPU,0.97197413,0.04946423,0.044710696,0.27708298,0.045242645,0.04742711,0.049873207,0.04742711,0.049398877,0.06395817344418153,AutoETS
389_CPU,0.022008609,0.0015793286,0.0015793334,0.009566556,0.0024532876,0.0022621632,0.0014550824,0.0022621632,0.0015801701,0.0895982842895977,WindowAverage
38_CPU,0.0029311772,0.0029006887,0.0029459626,0.005097651,0.0028855542,0.0029710506,0.0028975625,0.0029710506,0.0029311772,0.004770646062644319,MSTL
390_CPU,0.116633534,0.10767541,0.07978694,0.0719832,0.05285682,0.06821362,0.098250754,0.06821362,0.11439237,0.0774580599120048,MSTL
391_CPU,0.0006514615,0.0006088952,0.00063308456,0.000619511,0.00080926326,0.00062799134,0.0006357721,0.00062799134,0.0006416899,0.0007238518955045848,AutoTheta
392_CPU,98.417725,77.9583,90.56643,197.14322,73.02535,57.296818,61.06091,57.296818,112.75051,1495.1455097421995,SeasonalNaive
393_CPU,0.10206791,0.11112787,0.10253123,0.13423228,0.10187374,0.10284546,0.5560117,0.10284546,0.57519644,0.4108526518310676,MSTL
394_CPU,24.98745,21.68597,21.95198,22.878096,22.657717,26.326044,34.49465,26.326044,40.28181,21.709065859950996,AutoTheta
395_CPU,0.037048277,0.0019762842,0.003453679,0.010377041,0.0050519635,0.061582163,0.0051126694,0.061582163,0.0019766176,0.0032451315284494037,AutoTheta
396_CPU,0.043080002,0.005369881,0.005122908,0.0049933344,0.0061051864,0.06360169,0.0074724387,0.06360169,0.0051814294,0.006137656660604834,CES
397_CPU,0.019883027,0.0026975232,0.0020830536,0.01311403,0.0026881807,0.057806026,0.003153287,0.057806026,0.0027765804,0.004220448405665564,AutoETS
398_CPU,0.013379211,0.0025047949,0.0013206081,1035996500.0,0.003446168,0.06262705,0.003886409,0.06262705,0.0014033751,0.009616014073870246,AutoETS
399_CPU,5.9417753,4.4248767,4.1623173,11.682707,4.2948585,4.1314206,5.996987,4.1314206,14.234684,4.641621774232651,SeasonalNaive
39_CPU,0.22442734,0.8505146,0.8652394,0.20316409,0.87281394,0.8587773,0.8574485,0.8587773,0.88124365,1.0132021034470766,CES
3_CPU,0.11792905,0.032696746,0.03270116,0.25103936,0.03259757,0.032796655,0.03278099,0.032796655,0.03269335,0.04910939913197779,MSTL
400_CPU,21.400555,25.19362,22.060377,22.229582,24.10376,21.574049,100.34433,21.574049,115.94828,56.69061635121612,AutoARIMA
401_CPU,0.61220956,0.16612302,0.16527912,0.74810624,0.16430049,0.16111785,0.15806445,0.16111785,0.17648797,0.19075183333099383,WindowAverage
402_CPU,2.3401532,2.1868446,2.0103984,1.9804504,1.9124676,2.2829893,2.1865737,2.2829893,2.1798933,2.297795307193566,MSTL
403_CPU,0.89495414,0.15845254,0.15947503,0.27056515,0.15452565,0.16785954,0.17312862,0.16785954,0.16840312,0.1726923946215641,MSTL
404_CPU,0.04690247,0.053807095,0.046924166,0.18786055,0.04740306,0.047183968,0.046864595,0.047183968,0.046726413,0.054246252346414864,Naive
405_CPU,0.16865036,0.19950213,0.16920246,0.3179983,0.17176242,0.12255626,0.1140567,0.12255626,0.17066568,0.08330682226467104,prophet
406_CPU,4.1244063,1.4254193,1.3822325,1.6374284,1.3523852,1.3150616,1.4106579,1.3150616,1.368587,1.4466841186484398,SeasonalNaive
407_CPU,2316.3892,1537.0676,1634.3911,1752.6874,1697.159,1068.4696,1017.6063,1068.4696,1738.8529,2350.462368415541,WindowAverage
408_CPU,7.8904924,8.011361,7.990018,8.047035,8.43966,10.071195,16.538883,10.071195,18.163147,7.929007011386124,AutoARIMA
409_CPU,0.30028278,0.40009704,0.31915346,0.63414377,0.3327422,0.33034664,0.7969296,0.33034664,2.7322896,0.6525299590359666,AutoARIMA
40_CPU,0.0056116544,0.0026800744,0.0026516486,0.0037120231,0.0027458682,0.003021576,0.0035152556,0.003021576,0.005773736,0.003746272762694291,AutoETS
410_CPU,8.619892,12.603472,8.597565,10.462747,8.64853,8.718575,74.129265,8.718575,844.70917,57.52781125300036,AutoETS
411_CPU,105.31846,118.49929,138.39378,110.741234,128.87343,122.06236,267.6439,122.06236,313.38254,119.54372211429656,AutoARIMA
412_CPU,92.52662,89.88547,89.889885,402.01562,88.05779,78.39317,74.79895,78.39317,88.53108,85.82255414554382,WindowAverage
413_CPU,399.6422,351.32434,432.1024,1697.9639,447.05716,463.4998,400.08032,463.4998,432.10886,347.6506588021183,prophet
414_CPU,0.75042665,0.7289147,0.73388565,1.0839424,0.9501268,1.3475082,1.3629974,1.3475082,6.276698,1.1259787703611575,AutoTheta
415_CPU,10.103796,16.023588,8.705539,8.851896,11.876059,12.392096,15.885502,12.392096,32.624405,13.110304344161033,AutoETS
416_CPU,7.9436665,1.4142077,1.4478058,11.887157,1.2676052,1.3277225,1.2410789,1.3277225,1.8509837,1.3772762713261428,WindowAverage
417_CPU,52.630802,46.873768,55.00247,50.78405,61.52981,58.26379,8.792987,58.26379,7.5648,32.916198565357554,Naive
418_CPU,0.03956291,0.027630363,0.028882813,0.029063407,0.055747423,0.0983233,0.03278273,0.0983233,0.034538597,0.03507309981505981,AutoTheta
419_CPU,1.8789889,1.7996341,1.8802478,1.4252669,1.878317,1.8714243,1.8744731,1.8714243,1.8779098,1.983517054053384,CES
41_CPU,1574.5413,2086.7502,2657.1565,1776.0732,1733.0741,6999.2266,6804.1753,6999.2266,1756.1603,8283.760203492664,AutoARIMA
420_CPU,40.992603,44.944984,38.030224,49.25129,38.016773,35.727287,38.793407,35.727287,34.249573,41.41815142393944,Naive
421_CPU,36.5728,38.61973,44.425102,37.055416,47.88163,46.94777,31.4046,46.94777,44.427853,32.21618368005724,WindowAverage
422_CPU,41.802486,41.690876,41.80465,5689395.5,41.770615,41.883984,41.72282,41.883984,41.802486,42.36179821115885,AutoTheta
423_CPU,0.04312104,0.055028226,0.043126326,0.09286187,0.040736455,0.05989652,0.056159325,0.05989652,0.061374,0.04637926337537372,MSTL
424_CPU,0.058149118,0.1009003,0.0581507,0.104713924,0.058157768,0.058896873,0.058565438,0.058896873,0.061203174,0.034413559896225035,prophet
425_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
426_CPU,9.671455,10.285954,9.875662,7.440861,11.060707,5.2404904,3.46586,5.2404904,3.8233035,9.02429732615453,WindowAverage
427_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
428_CPU,0.060134962,0.101398095,0.059727866,0.104964435,0.058810204,0.05981937,0.059111346,0.05981937,0.06265325,0.0477673573612135,prophet
429_CPU,0.059472885,0.088863164,0.059559125,0.09591485,0.058889788,0.060897723,0.06062279,0.060897723,0.060094222,0.05066262660268942,prophet
42_CPU,1695.0548,2530.4944,1768.3112,1716.4569,1950.065,8022.4985,7813.822,8022.4985,2064.584,8080.997014509364,AutoARIMA
430_CPU,0.0034790712,0.02189971,0.0034789834,0.012930342,0.0033636233,0.0038839334,0.0035777928,0.0038839334,0.0033591466,0.004152151950001556,Naive
431_CPU,0.07336301,0.12673375,0.073446356,0.10376597,0.07577697,0.08206788,0.08040578,0.08206788,0.06251681,0.07421936567670133,Naive
432_CPU,0.06534458,0.12241032,0.0626814,0.10946536,0.06278677,0.06517191,0.073991686,0.06517191,0.08438186,0.057936338240391926,prophet
433_CPU,0.062025625,0.15035701,0.06034987,0.097868495,0.06014581,0.061897706,0.06540938,0.061897706,0.07342819,0.054347245210813334,prophet
434_CPU,0.06556582,0.11122959,0.05911048,0.112916134,0.06175202,0.06686838,0.07106805,0.06686838,0.0850045,0.0595884522126045,AutoETS
435_CPU,0.31066656,0.0690227,0.06850137,0.3869306,0.0685386,0.07272105,0.06711432,0.07272105,0.068422526,0.11439884295588532,WindowAverage
436_CPU,0.028358608,0.028732747,0.028121246,0.375691,0.02780675,0.028275637,0.028136792,0.028275637,0.02812118,0.08438278373292808,MSTL
437_CPU,0.029273849,0.028862588,0.029459864,0.4821814,0.029606378,0.028241599,0.028142642,0.028241599,0.029743005,0.12170243861905351,WindowAverage
438_CPU,0.06159151,0.104728214,0.061587155,0.10089137,0.061777923,0.06009502,0.059798043,0.06009502,0.064950146,0.04929321122157056,prophet
439_CPU,0.028598791,0.028573336,0.02840835,0.4148925,0.028329376,0.02826735,0.028117621,0.02826735,0.028408393,0.08356310169010626,WindowAverage
43_CPU,2724.5994,4482.299,1676.4694,1814.4537,3090.2273,8355.875,8290.12,8355.875,3560.4658,8866.669806061303,AutoETS
440_CPU,36.431194,31.896313,31.801321,36.20287,35.57391,31.11314,30.920664,31.11314,31.78945,19.21041852945379,prophet
441_CPU,0.043160554,0.041959237,0.0431365,0.41057017,0.04334977,0.043174688,0.043135095,0.043174688,0.04306643,0.04947306248050516,AutoTheta
442_CPU,0.028966274,0.028917877,0.028792577,0.33742803,0.028254196,0.028300948,0.028276416,0.028300948,0.028830247,0.08533584957782603,MSTL
443_CPU,0.05846017,0.100306705,0.05844925,0.10605504,0.05764223,0.058589038,0.05818398,0.058589038,0.061011396,0.048456959691141055,prophet
444_CPU,0.028153399,0.036189623,0.028153509,0.28186384,0.031832464,0.028330201,0.02813844,0.028330201,0.027381826,0.19497783006787028,Naive
445_CPU,0.028683376,0.028251331,0.028400155,0.19863488,0.027970904,0.028345194,0.028281134,0.028345194,0.02842128,0.11019994996026886,MSTL
446_CPU,0.029649911,0.032810386,0.029805483,0.5431614,0.028879315,0.028575445,0.028382264,0.028575445,0.029889133,0.14468778038581473,WindowAverage
447_CPU,0.02733234,0.027297053,0.027354952,0.35555708,0.02763891,0.028248599,0.028061854,0.028248599,0.027354851,0.07679146905138702,AutoTheta
448_CPU,0.049752254,0.051360864,0.049926758,0.35883665,0.056487285,0.049230937,0.04928731,0.049230937,0.04863612,0.05765159753462768,Naive
449_CPU,0.48982832,0.50739235,0.4899344,1.045817,0.48974663,0.4906234,0.49074656,0.4906234,0.4898824,0.5272589303426598,MSTL
44_CPU,1765.8181,2467.036,2064.6218,1586.8801,1554.875,8189.0405,7958.2217,8189.0405,1835.7817,8415.845403875303,MSTL
450_CPU,0.06402279,0.11322683,0.063516974,0.10755339,0.06336915,0.06363472,0.06301795,0.06363472,0.065241024,0.053342233444347534,prophet
451_CPU,0.028989969,0.029644143,0.029087333,0.28761268,0.029121462,0.035717696,0.030250551,0.035717696,0.0291257,0.09407427798036079,AutoARIMA
452_CPU,0.09753584,0.18031569,0.081313245,0.1698899,0.12069845,0.08210707,0.084627315,0.08210707,0.08416882,0.05762571502527576,prophet
453_CPU,0.05334747,0.0904841,0.05334887,0.125991,0.056056194,0.07455796,0.07439262,0.07455796,0.048453704,0.061248779959585116,Naive
454_CPU,0.03709447,0.071922414,0.037094876,0.06338502,0.037320685,0.035834227,0.03554728,0.035834227,0.037590057,0.031471352911433964,prophet
455_CPU,0.058576755,0.100373946,0.058557943,0.1045777,0.05842628,0.058261752,0.05791145,0.058261752,0.06074745,0.03929906339392822,prophet
456_CPU,0.058731012,0.101167426,0.05870348,0.104926154,0.059390232,0.05861602,0.05838518,0.05861602,0.0611343,0.0479195798507276,prophet
457_CPU,0.029777935,0.029364238,0.029727256,0.47326213,0.029579207,0.029835667,0.029744873,0.029835667,0.029714111,0.08515136061231601,AutoTheta
458_CPU,0.05833578,0.08686094,0.058335688,0.097410984,0.057716604,0.059276387,0.058900505,0.059276387,0.060211588,0.04841535667385953,prophet
459_CPU,0.060146626,0.10186147,0.060145617,0.10011762,0.0595002,0.05939481,0.059073918,0.05939481,0.06335336,0.047547652733574114,prophet
