unique_id,AutoARIMA,AutoTheta,AutoETS,CES,MSTL,SeasonalNaive,WindowAverage,SeasWA,Naive,prophet,best_model
259_CPU,1703834800.0,1825894700.0,1704965500.0,1771941500.0,2014838000.0,3529325800.0,1651858700.0,3529325800.0,2179234600.0,2040197495.793792,WindowAverage
25_CPU,2869064000.0,2988066800.0,2862097700.0,2999817200.0,3273885000.0,4877401000.0,2846639900.0,4877401000.0,3648742700.0,2888280670.004519,WindowAverage
260_CPU,1614131800.0,2006015600.0,1831637400.0,1833450900.0,1448197000.0,2389041700.0,1295121900.0,2389041700.0,3715288800.0,1635345758.9883175,WindowAverage
261_CPU,6793223700.0,21928284000.0,6732573000.0,22332277000.0,44968250000.0,12480126000.0,5506344400.0,12480126000.0,15086512000.0,1634339472258.6914,WindowAverage
262_CPU,869912400.0,555455170.0,552066050.0,567130560.0,675946940.0,1112965100.0,869844860.0,1112965100.0,1302685600.0,835059391.0705864,AutoETS
263_CPU,2766916900.0,2758359800.0,2785857000.0,6333984300.0,3304966400.0,3433674000.0,2788211700.0,3433674000.0,2676459500.0,2996656405.631753,Naive
264_CPU,61434515000.0,67834800000.0,61381947000.0,78485280000.0,65332883000.0,63784624000.0,63548547000.0,63784624000.0,78352070000.0,62504213985.933876,AutoETS
265_CPU,313970720.0,619992900.0,313742460.0,490207700.0,415788480.0,653776060.0,313362700.0,653776060.0,1251469000.0,682136835.310113,WindowAverage
266_CPU,140908230000.0,4177279800000.0,4148075200000.0,158183280000.0,2154076700000.0,475926270000.0,130744074000.0,475926270000.0,5792545600000.0,140934834930.68277,WindowAverage
267_CPU,450984840000.0,439309470000.0,451813200000.0,702344900000.0,441141920000.0,479639040000.0,487668320000.0,479639040000.0,407402350000.0,398570254791.9795,prophet
268_CPU,243412190000.0,168463750000.0,121312715000.0,333825740000.0,127016670000.0,150029530000.0,111125490000.0,150029530000.0,156008220000.0,160438389770.3123,WindowAverage
269_CPU,33837244000.0,32167883000.0,33558888000.0,33975613000.0,30051836000.0,36742787000.0,35227300000.0,36742787000.0,27990104000.0,20473922379.162003,prophet
26_CPU,1284193400000.0,1768033700000.0,1285612800000.0,1566891700000.0,1250090300000.0,1380322400000.0,1370307200000.0,1380322400000.0,1259783800000.0,8721390666433.199,MSTL
270_CPU,508831300000.0,645709040000.0,486130320000.0,540769880000.0,408919540000.0,509059800000.0,508619030000.0,509059800000.0,485753030000.0,922172681893.3903,MSTL
271_CPU,4650799000.0,6357374500.0,4643510300.0,9653504000.0,4748364300.0,7554711600.0,4055709000.0,7554711600.0,10703217000.0,7997723243.815702,WindowAverage
272_CPU,1263252400.0,2317320700.0,1263723800.0,8926828000.0,1357529600.0,2173372400.0,1263147600.0,2173372400.0,1285538000.0,4048799310.591682,WindowAverage
273_CPU,229849400.0,223841010.0,129921096.0,151206350.0,151144930.0,320149060.0,168698780.0,320149060.0,162415540.0,159288566.14270738,AutoETS
274_CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoARIMA
275_CPU,11911730000.0,12978612000.0,12161729000.0,13829529000.0,12387492000.0,11784112000.0,25662400000.0,11784112000.0,26069047000.0,24987872405.603252,SeasonalNaive
276_CPU,701414460.0,1510116000.0,716804350.0,4705164300.0,1294743700.0,875619260.0,704506900.0,875619260.0,715984000.0,7932575865.169057,AutoARIMA
277_CPU,350306100.0,330586500.0,339575100.0,371321120.0,383711100.0,737285760.0,386362880.0,737285760.0,932481000.0,399557404.39686924,AutoTheta
278_CPU,175802720.0,173837680.0,175801340.0,165968200.0,175361200.0,184186290.0,179325900.0,184186290.0,188721780.0,184664698.48921305,CES
279_CPU,84446930.0,110858350.0,116764100.0,55350740.0,51440210.0,57383064.0,113126950.0,57383064.0,87825976.0,240039040.46402228,MSTL
27_CPU,799618560000.0,695158400000.0,690635900000.0,667052340000.0,674333260000.0,707821630000.0,698905900000.0,707821630000.0,804580000000.0,640490962003.649,prophet
280_CPU,122890576000.0,122645815000.0,87306400000.0,78521630000.0,80293044000.0,105767960000.0,118657660000.0,105767960000.0,126119360000.0,95714336968.74988,CES
281_CPU,294698500.0,300115680.0,294710000.0,391846050.0,320208670.0,380592300.0,331542620.0,380592300.0,281545440.0,882489304.2648035,Naive
282_CPU,27052614.0,31942070.0,24045774.0,20320766.0,25691846.0,36923064.0,63858280.0,36923064.0,65678188.0,58101852.27815017,CES
283_CPU,808466100.0,804079200.0,807898500.0,819359360.0,825444200.0,829944100.0,794234200.0,829944100.0,815344450.0,801339245.4937071,WindowAverage
284_CPU,135174110.0,88592310.0,89176980.0,89917250.0,97959490.0,132952600.0,137501740.0,132952600.0,155231200.0,130679239.35253084,AutoTheta
285_CPU,53234414000.0,16989192000.0,35531210000.0,26628938000.0,17710346000.0,42766705000.0,31188769000.0,42766705000.0,33482801000.0,12478424415.935287,prophet
286_CPU,597052700.0,634267600.0,597076540.0,843776300.0,615017150.0,1014419300.0,608587460.0,1014419300.0,613128800.0,715513282.0458505,AutoARIMA
287_CPU,9154609000.0,9281075000.0,9160847000.0,14047412000.0,10320848000.0,21200361000.0,13374793000.0,21200361000.0,14570920000.0,13169129077.496775,AutoARIMA
288_CPU,549412180000.0,212715470000.0,743276740000.0,515360980000.0,230378110000.0,680149650000.0,668715400000.0,680149650000.0,743328650000.0,120644281819.96019,prophet
289_CPU,81166350.0,17626550.0,17334538.0,48394570.0,33738580.0,19080246.0,70693490.0,19080246.0,88801470.0,95854607.87050703,AutoETS
